issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
apache/incubator-mxnet#10583,5,181,2,0,0,0.027232796486090775,0.002342529932326913,64,2,279,15,0
apache/incubator-mxnet#10586,9,995,16,0,1,0.004196350151263784,0.0018207829366627649,22,0,44,1,0
apache/incubator-mxnet#10588,6,1363,74,0,0,0.004878524734120402,0.0009103914683313824,21,0,51,3,0
apache/incubator-mxnet#10589,5,106,2,0,0,0.047121951219512195,0.012355312784497334,183,22,483,65,0
apache/incubator-mxnet#1058,5,60,6,1,0,0.000946969696969697,0,1,1,1,1,1
apache/incubator-mxnet#10596,5,495,21,1,0,9.749439407234084e-05,0,1,1,1,1,1
apache/incubator-mxnet#10598,6,11,0,0,0,0.00029242616239399553,0,4,1,4,1,0
apache/incubator-mxnet#10599,7,39,0,0,0,0.007992202729044834,0.0003899649031587157,24,2,82,3,1
apache/incubator-mxnet#10600,3,69,0,0,0,9.745638826625085e-05,0,1,0,1,0,0
apache/incubator-mxnet#10601,6,442,28,0,0,9.744689144416293e-05,0.0,1,0,2,0,0
apache/incubator-mxnet#10609,8,278,22,0,0,0.0065244911870678745,0.0023385734701831884,30,0,67,2,0
apache/incubator-mxnet#10610,5,410,19,1,0,0.0011684518013631937,0.00012992074834351045,9,0,12,3,0
apache/incubator-mxnet#10611,2,11,1,0,1,9.736150326161036e-05,0,1,0,1,0,0
apache/incubator-mxnet#10626,10,15,0,0,0,9.722897423432182e-05,0,1,0,1,0,0
apache/incubator-mxnet#10627,6,62,3,0,0,0.00029165856503986,0,4,1,4,1,0
apache/incubator-mxnet#10634,5,35,0,0,0,9.71628449280995e-05,0,1,0,1,0,0
apache/incubator-mxnet#10636,7,701,52,1,0,9.714396735962697e-05,0,3,0,3,0,0
apache/incubator-mxnet#10638,8,86,6,0,0,0.005147630147630148,0.0022020725388601035,28,1,55,4,0
apache/incubator-mxnet#1063,7,94,6,0,0,0.05655042412818096,0.004235792446170138,35,2,62,13,0
apache/incubator-mxnet#10640,3,31,4,0,0,9.710623422023694e-05,0,1,0,1,0,0
apache/incubator-mxnet#10641,8,166,4,1,2,9.709680551509856e-05,0,1,0,1,0,0
apache/incubator-mxnet#10644,11,2816,268,1,1,9.706853038245001e-05,0.0,1,0,1,0,0
apache/incubator-mxnet#10647,7,614,15,1,0,0.0011644832605531296,0.00038855070586711566,11,0,13,0,0
apache/incubator-mxnet#10648,11,293,26,1,0,9.703085581214826e-05,0,1,0,1,0,0
apache/incubator-mxnet#1064,5,395,22,0,0,0.0009416195856873823,0,1,0,1,0,0
apache/incubator-mxnet#10650,8,22,0,0,0,0.0002910360884749709,0,3,0,3,0,0
apache/incubator-mxnet#10655,16,490,31,1,0,0.0002908949869097256,0.0,2,0,3,1,0
apache/incubator-mxnet#1065,8,97,8,0,0,0.0009407337723424271,0,1,0,1,0,0
apache/incubator-mxnet#10663,5,83,0,0,4,0.007460517391725608,0.004009830552321821,34,0,77,4,0
