issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#276,3,56,3,0,0,0.014492753623188406,0.0021668472372697724,5,0,5,0,0
nltk/nltk#2771,3,1,0,0,0,0.0003901677721420211,0,1,0,1,0,0
nltk/nltk#2776,3,28,3,0,5,0.5644721464744838,0.2802795031055901,158,2,1449,50,0
nltk/nltk#2778,6,1,0,0,0,0.0007785130400934215,0,2,0,2,0,0
nltk/nltk#2783,5,41,9,0,0,0.000388651379712398,0,1,0,1,0,0
nltk/nltk#2792,6,41,1,0,3,0.002714230321830167,0.0001550147263990079,4,0,7,0,0
nltk/nltk#2794,3,39,2,0,0,0.0007748934521503294,0,3,0,3,0,0
nltk/nltk#2796,3,8,1,0,0,0.00038714672861014324,0,1,0,1,0,0
nltk/nltk#2797,5,0,0,0,0,0.0011609907120743034,0,4,0,4,0,0
nltk/nltk#27,5,421,14,0,0,0.18518518518518517,0.014059753954305799,4,0,5,0,0
nltk/nltk#2802,4,47,4,0,2,0.0003863987635239567,0,4,1,5,1,0
nltk/nltk#2805,2,43,2,0,1,0.00038595137012736397,0,1,0,1,0,0
nltk/nltk#2806,1,0,0,0,0,0.00038580246913580245,0,1,0,1,0,0
nltk/nltk#2807,4,26,5,1,0,0.5649826455842654,0.27996283679157635,159,2,1465,50,0
nltk/nltk#2809,6,57,1,0,1,0.0003853564547206166,0,1,0,3,0,0
nltk/nltk#280,5,80,0,0,0,0.0035714285714285713,0,1,0,1,0,0
nltk/nltk#2817,4,87,1,0,0,0.005380476556495004,0.0007722007722007722,9,1,14,1,0
nltk/nltk#2818,4,35,2,0,0,0.000384172109104879,0,2,0,2,0,0
nltk/nltk#2826,2,36,0,1,1,0.5653507090839403,0.2802036722727974,160,2,1475,51,0
nltk/nltk#2827,6,20,1,1,1,0.5655172413793104,0.2802036722727974,161,2,1476,51,0
nltk/nltk#2829,3,136,1,0,0,0.004211332312404288,0.000617093489663684,3,0,11,0,0
nltk/nltk#2833,5,130,21,0,0,0.00038226299694189603,0,1,0,5,1,0
nltk/nltk#2837,6,7,0,0,0,0.00038182512409316535,0,1,0,1,0,0
nltk/nltk#2838,7,211,19,0,0,0.0003816793893129771,0,1,0,1,0,0
nltk/nltk#283,5,77,10,0,0,0.0035335689045936395,0,1,0,1,0,0
nltk/nltk#2844,4,62,7,0,0,0.0003808073115003808,0.0,1,0,1,0,0
nltk/nltk#2848,5,62,3,1,0,0.00038022813688212925,0.0,1,0,1,0,0
nltk/nltk#2850,3,33,2,1,0,0.00037993920972644377,0,2,0,2,0,0
nltk/nltk#2853,9,67,7,0,0,0.0011385199240986717,0.0001536806516059628,3,0,3,0,0
nltk/nltk#285,4,90,13,0,0,0.0035087719298245615,0,1,0,1,0,0
